LAMMPS (4 Feb 2025 - Development - patch_4Feb2025-554-g465171d58f)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:99)
  using 1 OpenMP thread(s) per MPI task
=== HEATING PHASE ===
Rate = 1 K/ps
Duration = 2006 ps = 20060000 steps
Reading restart file ...
  restart file = 4 Feb 2025, LAMMPS = 4 Feb 2025
  restoring atom style charge from restart
  orthogonal box = (-6.9917407 -6.9917407 -3.4958703) to (56.991741 56.991741 28.49587)
  2 by 2 by 2 MPI processor grid
  pair style reaxff stores no restart info
  420 atoms
  read_restart CPU = 0.003 seconds
Reading potential file ffield.reax.cho with DATE: 2011-02-18
=== STARTING HEATING ===

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Your simulation uses code contributions which should be cited:
- pair reaxff command: doi:10.1016/j.parco.2011.08.005
- fix qeq/reaxff command: doi:10.1016/j.parco.2011.08.005
The log file lists these citations in BibTeX format.

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

WARNING: No fixes with time integration, atoms won't move
For more information see https://docs.lammps.org/err0028 (src/verlet.cpp:60)
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 12
  ghost atom cutoff = 12
  binsize = 6, bins = 11 11 6
  2 neighbor lists, perpetual/occasional/extra = 2 0 0
  (1) pair reaxff, perpetual
      attributes: half, newton off, ghost
      pair build: half/bin/ghost/newtoff
      stencil: full/ghost/bin/3d
      bin: standard
  (2) fix qeq/reax, perpetual, copy from (1)
      attributes: half, newton off
      pair build: copy
      stencil: none
      bin: none
Setting up Verlet run ...
  Unit style    : real
  Current step  : 20001
  Time step     : 0.25
Per MPI rank memory allocation (min/avg/max) = 11.15 | 11.82 | 12.61 Mbytes
   Step          Temp          PotEng         KinEng         TotEng         Press          Volume    
   3635000   311.18833     -40694.965      388.66159     -40306.304      79.732941      130970.54    
   3636000   311.18833     -40694.967      388.66159     -40306.305      79.817055      130970.54    
   3637000   311.18833     -40694.963      388.66159     -40306.302      79.915014      130970.54    
   3638000   311.18833     -40694.964      388.66159     -40306.302      79.832601      130970.54    
   3639000   311.18833     -40694.97       388.66159     -40306.309      79.824202      130970.54    
   3640000   311.18833     -40694.964      388.66159     -40306.302      79.860902      130970.54    
   3641000   311.18833     -40694.967      388.66159     -40306.305      79.818877      130970.54    
   3642000   311.18833     -40694.965      388.66159     -40306.304      79.860475      130970.54    
   3643000   311.18833     -40694.967      388.66159     -40306.305      79.8505        130970.54    
   3644000   311.18833     -40694.962      388.66159     -40306.3        79.911107      130970.54    
   3645000   311.18833     -40694.962      388.66159     -40306.3        79.951906      130970.54    
   3646000   311.18833     -40694.968      388.66159     -40306.306      79.887951      130970.54    
   3647000   311.18833     -40694.97       388.66159     -40306.309      79.787412      130970.54    
   3648000   311.18833     -40694.967      388.66159     -40306.305      79.895279      130970.54    
   3649000   311.18833     -40694.967      388.66159     -40306.306      79.836992      130970.54    
   3650000   311.18833     -40694.967      388.66159     -40306.305      79.888986      130970.54    
   3651000   311.18833     -40694.968      388.66159     -40306.306      79.748348      130970.54    
   3652000   311.18833     -40694.97       388.66159     -40306.308      79.724382      130970.54    
   3653000   311.18833     -40694.97       388.66159     -40306.308      79.79439       130970.54    
   3654000   311.18833     -40694.967      388.66159     -40306.306      79.853158      130970.54    
   3655000   311.18833     -40694.963      388.66159     -40306.301      79.863717      130970.54    
   3656000   311.18833     -40694.967      388.66159     -40306.305      79.819739      130970.54    
   3657000   311.18833     -40694.969      388.66159     -40306.308      79.80698       130970.54    
   3658000   311.18833     -40694.967      388.66159     -40306.306      79.823688      130970.54    
   3659000   311.18833     -40694.969      388.66159     -40306.307      79.818896      130970.54    
   3660000   311.18833     -40694.963      388.66159     -40306.301      79.896619      130970.54    
   3661000   311.18833     -40694.963      388.66159     -40306.302      79.869913      130970.54    
   3662000   311.18833     -40694.967      388.66159     -40306.305      79.820141      130970.54    
   3663000   311.18833     -40694.964      388.66159     -40306.302      79.912226      130970.54    
   3664000   311.18833     -40694.965      388.66159     -40306.303      79.908427      130970.54    
   3665000   311.18833     -40694.968      388.66159     -40306.306      79.838263      130970.54    
   3666000   311.18833     -40694.969      388.66159     -40306.308      79.766147      130970.54    
   3667000   311.18833     -40694.964      388.66159     -40306.302      79.917766      130970.54    
   3668000   311.18833     -40694.968      388.66159     -40306.306      79.810535      130970.54    
   3669000   311.18833     -40694.968      388.66159     -40306.307      79.837045      130970.54    
   3670000   311.18833     -40694.968      388.66159     -40306.306      79.86842       130970.54    
   3671000   311.18833     -40694.967      388.66159     -40306.306      79.813001      130970.54    
   3672000   311.18833     -40694.966      388.66159     -40306.305      79.859988      130970.54    
   3673000   311.18833     -40694.97       388.66159     -40306.308      79.828482      130970.54    
   3674000   311.18833     -40694.967      388.66159     -40306.306      79.875301      130970.54    
   3675000   311.18833     -40694.965      388.66159     -40306.303      79.821472      130970.54    
   3676000   311.18833     -40694.965      388.66159     -40306.304      79.796816      130970.54    
   3677000   311.18833     -40694.967      388.66159     -40306.305      79.775765      130970.54    
   3678000   311.18833     -40694.965      388.66159     -40306.303      79.813353      130970.54    
   3679000   311.18833     -40694.969      388.66159     -40306.307      79.804158      130970.54    
   3680000   311.18833     -40694.967      388.66159     -40306.306      79.794286      130970.54    
   3681000   311.18833     -40694.966      388.66159     -40306.305      79.788079      130970.54    
   3682000   311.18833     -40694.964      388.66159     -40306.302      79.849027      130970.54    
   3683000   311.18833     -40694.964      388.66159     -40306.302      79.917708      130970.54    
   3684000   311.18833     -40694.968      388.66159     -40306.306      79.795422      130970.54    
   3685000   311.18833     -40694.966      388.66159     -40306.304      79.882589      130970.54    
   3686000   311.18833     -40694.962      388.66159     -40306.3        79.904261      130970.54    
   3687000   311.18833     -40694.966      388.66159     -40306.305      79.835167      130970.54    
   3688000   311.18833     -40694.968      388.66159     -40306.307      79.816932      130970.54    
   3689000   311.18833     -40694.967      388.66159     -40306.305      79.828164      130970.54    
   3690000   311.18833     -40694.97       388.66159     -40306.308      79.798197      130970.54    
   3691000   311.18833     -40694.966      388.66159     -40306.304      79.842381      130970.54    
   3692000   311.18833     -40694.965      388.66159     -40306.303      79.855748      130970.54    
   3693000   311.18833     -40694.965      388.66159     -40306.303      79.872969      130970.54    
   3694000   311.18833     -40694.965      388.66159     -40306.304      79.777013      130970.54    
   3695000   311.18833     -40694.965      388.66159     -40306.303      79.904114      130970.54    
   3696000   311.18833     -40694.967      388.66159     -40306.305      79.843446      130970.54    
   3697000   311.18833     -40694.967      388.66159     -40306.305      79.872149      130970.54    
   3698000   311.18833     -40694.966      388.66159     -40306.304      79.874285      130970.54    
   3699000   311.18833     -40694.965      388.66159     -40306.303      79.817296      130970.54    
   3700000   311.18833     -40694.961      388.66159     -40306.3        79.92025       130970.54    
   3701000   311.18833     -40694.962      388.66159     -40306.3        79.856958      130970.54    
   3702000   311.18833     -40694.964      388.66159     -40306.303      79.896546      130970.54    
   3703000   311.18833     -40694.968      388.66159     -40306.306      79.751036      130970.54    
   3704000   311.18833     -40694.966      388.66159     -40306.305      79.894045      130970.54    
   3705000   311.18833     -40694.966      388.66159     -40306.304      79.846743      130970.54    
   3706000   311.18833     -40694.965      388.66159     -40306.304      79.841306      130970.54    
   3707000   311.18833     -40694.968      388.66159     -40306.306      79.764738      130970.54    
   3708000   311.18833     -40694.967      388.66159     -40306.306      79.800771      130970.54    
   3709000   311.18833     -40694.968      388.66159     -40306.307      79.870289      130970.54    
   3710000   311.18833     -40694.966      388.66159     -40306.305      79.884653      130970.54    
   3711000   311.18833     -40694.966      388.66159     -40306.304      79.823581      130970.54    
   3712000   311.18833     -40694.962      388.66159     -40306.301      79.898049      130970.54    
   3713000   311.18833     -40694.969      388.66159     -40306.307      79.811057      130970.54    
   3714000   311.18833     -40694.969      388.66159     -40306.307      79.7817        130970.54    
   3715000   311.18833     -40694.968      388.66159     -40306.307      79.846368      130970.54    
   3716000   311.18833     -40694.969      388.66159     -40306.308      79.821049      130970.54    
   3717000   311.18833     -40694.967      388.66159     -40306.305      79.846354      130970.54    
   3718000   311.18833     -40694.966      388.66159     -40306.305      79.857535      130970.54    
   3719000   311.18833     -40694.967      388.66159     -40306.305      79.857564      130970.54    
   3720000   311.18833     -40694.967      388.66159     -40306.306      79.783315      130970.54    
   3721000   311.18833     -40694.961      388.66159     -40306.299      79.942121      130970.54    
   3722000   311.18833     -40694.967      388.66159     -40306.305      79.828339      130970.54    
   3723000   311.18833     -40694.967      388.66159     -40306.306      79.896303      130970.54    
   3724000   311.18833     -40694.969      388.66159     -40306.307      79.824793      130970.54    
   3725000   311.18833     -40694.966      388.66159     -40306.305      79.873291      130970.54    
   3726000   311.18833     -40694.965      388.66159     -40306.303      79.867076      130970.54    
   3727000   311.18833     -40694.966      388.66159     -40306.304      79.865236      130970.54    
   3728000   311.18833     -40694.968      388.66159     -40306.306      79.832989      130970.54    
   3729000   311.18833     -40694.966      388.66159     -40306.305      79.826146      130970.54    
   3730000   311.18833     -40694.969      388.66159     -40306.307      79.818665      130970.54    
   3731000   311.18833     -40694.969      388.66159     -40306.307      79.796633      130970.54    
   3732000   311.18833     -40694.966      388.66159     -40306.305      79.820712      130970.54    
   3733000   311.18833     -40694.969      388.66159     -40306.308      79.778808      130970.54    
   3734000   311.18833     -40694.966      388.66159     -40306.305      79.830302      130970.54    
