ITEM: TIMESTEP
26000
ITEM: NUMBER OF ATOMS
2835
ITEM: BOX BOUNDS pp pp pp
-3.0039611703393021e+00 7.8003961170339295e+01
-3.0039611703393021e+00 7.8003961170339295e+01
-3.0039611703393021e+00 7.8003961170339295e+01
ITEM: ATOMS id type x y z q
1722 2 25.9564 65.8036 44.3042 -0.157459
1723 1 26.2242 66.6736 44.9457 0.155751
1728 2 23.6772 66.2853 44.9283 -0.245251
1730 1 24.0517 67.0782 45.6001 0.115353
1729 1 22.7105 65.951 45.3038 0.112747
1725 2 24.6616 65.0706 44.8214 -0.123067
1721 1 27.2413 64.1956 45.0233 0.142738
1780 3 27.0484 67.9078 46.4312 -0.155239
1726 1 24.8467 64.5676 45.771 0.152796
1719 2 27.1728 64.8306 44.1546 -0.121396
2648 1 22.1552 70.8483 44.6287 0.125937
1781 3 28.0023 68.5982 45.9445 -0.135562
2655 1 23.3437 70.7075 46.8848 0.0763305
1717 1 28.5922 66.4561 44.7835 0.17159
1709 1 24.814 71.4458 46.303 0.0962374
1712 1 24.5278 72.0699 48.7914 0.102887
1713 1 24.3969 73.5265 47.8267 0.0861342
1711 2 23.945 72.5415 48.0138 -0.2123
1714 1 22.9504 72.6825 48.3775 0.0874839
1706 1 23.6298 73.409 45.4076 0.0653485
2653 2 23.8543 71.6565 46.7024 -0.110597
2650 2 23.0341 72.564 45.7163 -0.106073
2022 1 22.1238 72.9454 46.1907 0.0660783
2647 2 22.7633 71.707 44.4152 -0.119434
1251 3 61.4404 76.6911 44.6629 -0.165921
1209 1 63.225 77.52 47.6883 0.130563
1252 3 61.4576 75.8259 45.5744 -0.136194
1215 1 65.8125 77.199 46.9728 0.079984
2764 1 53.7828 72.7708 71.6134 0.0690137
1397 1 21.0474 42.4124 55.0269 0.113518
1398 1 22.1219 41.8578 56.2837 0.1283
1396 2 22.1079 42.2425 55.2622 -0.276832
865 2 53.6777 73.1729 74.3322 -0.107625
1680 3 27.8754 40.9983 53.7063 -0.170222
1394 1 22.077 40.4158 53.9953 0.06307
2334 1 24.4598 39.4073 53.1047 0.105994
2541 1 26.6927 38.5131 54.1188 0.140743
2643 2 25.8527 38.9015 54.7465 -0.217698
2540 1 25.2637 38.0289 55.0559 0.114096
2644 1 26.2584 39.3567 55.6572 0.106467
2332 2 25.0083 39.9299 53.8997 -0.114901
2333 1 25.6353 40.6839 53.3922 0.122183
2340 1 23.0175 41.7586 53.3251 0.0621389
2652 1 24.5773 41.3566 55.4927 0.0998554
2335 2 24.0186 40.5936 54.932 -0.117117
2338 2 22.7479 41.2161 54.248 -0.0880649
1391 1 23.6927 39.8394 55.6541 0.0649126
1399 1 22.6394 43.1927 55.257 0.201231
2387 1 27.8402 38.2785 52.1372 0.130821
1679 3 28.9237 41.6128 54.0593 -0.159554
1408 1 32.3514 42.2348 51.5961 0.150343
1352 3 32.2288 40.0149 51.8939 -0.177845
1410 2 33.6201 43.079 53.1631 -0.094896
1411 1 33.395 42.342 53.9335 0.0933903
1406 1 30.7644 42.4641 53.4695 0.159291
2390 1 30.2533 38.9714 52.1733 0.180815
1407 2 32.4326 43.1654 52.1481 -0.13036
1404 2 31.1131 43.3851 52.9876 -0.117669
2389 2 30.0217 37.9124 52.1074 -0.126517
1402 1 30.0854 43.2022 51.0286 0.0993445
1307 1 33.7746 44.0236 53.6493 0.0627743
1400 2 30.124 43.892 51.8755 -0.206668
1300 1 31.2324 44.0907 53.8149 0.0786813
2386 2 28.5753 37.7807 51.5037 -0.168626
1415 1 34.9849 41.595 52.2748 0.120034
1416 1 34.9708 43.1016 51.3935 0.0890781
1413 2 34.9407 42.6666 52.4099 -0.216588
1414 1 35.8588 42.9539 52.9557 0.0844945
1560 3 60.3196 38.9475 51.6688 -0.279539
2209 1 72.4788 39.253 57.4521 0.0901449
2206 2 72.693 38.4083 56.7408 -0.183447
2212 1 73.0244 39.7968 54.9326 0.0905715
2210 2 72.7451 38.8201 55.2887 -0.137016
2211 1 72.538 38.1257 54.5372 0.0915859
2208 1 73.6837 37.9196 56.9925 0.0884367
1361 3 23.0353 45.0872 56.2715 -0.130881
1360 3 22.5533 44.5225 57.3044 -0.124961
1409 1 32.6029 43.9304 51.3665 0.0648611
1401 1 30.4147 44.8576 51.4715 0.0814495
1403 1 29.0977 43.9785 52.2672 0.123231
1777 3 30.7827 57.727 51.4387 -0.181219
1776 3 31.8195 57.2209 52.2965 -0.399359
2634 1 31.7226 57.865 52.8576 0.423821
2818 3 71.2203 54.9244 53.9112 -0.0888364
2819 3 70.1834 55.3721 53.3279 -0.0888535
1752 1 18.7219 61.831 52.681 0.118202
1750 1 18.2928 61.5735 51.0169 0.150578
1749 2 18.989 61.2704 51.7965 -0.235675
1751 1 18.8309 60.1977 51.9808 0.0926714
1753 2 20.4775 61.5771 51.4366 -0.108089
1754 1 20.7362 62.6089 51.1252 0.151003
1755 1 21.2665 61.1576 52.0542 0.0626805
2686 1 32.2913 60.8104 57.1138 0.0742501
1814 1 59.5401 64.0671 57.3346 0.0910774
2753 1 61.6554 63.181 56.9843 0.0681788
2752 2 61.7636 63.7003 57.9406 -0.114425
2121 1 1.82354 71.1108 52.4393 0.0919896
1816 2 58.9807 65.979 58.3307 -0.233728
1817 1 57.9237 65.9488 58.0669 0.0966507
2758 2 59.8342 65.1156 57.3358 -0.0911423
2760 1 59.701 65.4698 56.3293 0.0622926
2119 1 63.9613 64.1254 57.7839 0.0844452
2127 1 61.967 65.7316 57.0242 0.0719806
2740 1 73.5105 68.6149 55.8098 0.08177
2735 2 73.9425 70.5756 56.5501 0.0219899
2739 1 72.6198 69.0828 57.2572 0.0820812
2738 2 73.6028 69.1505 56.7638 -0.135029
2747 1 74.8077 66.5232 56.9236 0.0872554
2120 1 1.44227 72.8152 52.2827 0.152508
1908 2 2.06145 72.1022 52.8165 -0.246034
1909 1 1.78227 72.1346 53.8867 0.120008
1666 3 0.333627 74.9259 53.3206 -0.131906
1665 3 1.0349 75.9306 53.5933 -0.131091
1601 1 3.12786 74.5465 52.996 0.13943
2544 1 3.83258 72.5863 51.512 0.0605636
1917 1 3.71174 73.7233 54.418 0.0889444
1609 1 5.49697 75.8789 54.6543 0.0988997
1606 2 5.44293 75.8116 53.5922 -0.221607
1607 1 6.34889 76.3317 53.2401 0.0851286
1608 1 4.58383 76.4072 53.2334 0.108338
2550 1 6.14737 73.7328 53.5646 0.0608899
2548 2 5.36095 74.3231 53.0607 -0.0800872
1604 1 5.64698 74.3207 51.9821 0.0605596
2545 2 3.8854 73.833 53.3244 -0.142472
2542 2 3.56589 72.4752 52.5756 -0.0788299
2543 1 4.19651 71.6317 52.9615 0.0596771
1052 1 37.7359 77.4147 51.207 0.0811735
2736 1 74.1567 72.6229 57.1492 0.101317
2731 2 74.2474 71.8614 56.3797 -0.168762
2732 1 74.6287 72.197 55.4088 0.102268
2218 1 12.8053 37.4511 62.4623 0.0805741
2415 3 59.0044 38.3519 62.8372 -0.0997486
2420 2 55.7335 39.4613 60.7651 -0.159038
2421 1 56.2492 38.9466 61.5442 0.172265
2422 1 54.6668 39.4211 60.9015 0.0992759
2414 3 58.0098 38.0077 63.5389 -0.112557
2722 3 58.2229 59.0932 59.7238 -0.264129
2685 1 32.3929 60.4571 58.9629 0.0873926
2688 1 30.3375 61.8951 59.2469 0.0961988
2689 1 30.3543 62.239 57.4518 0.0875699
2687 2 30.7793 61.7121 58.2927 -0.132341
2684 2 31.8885 60.9525 58.1244 -0.118013
2721 3 57.7163 58.3387 58.9536 -0.132681
1872 3 59.0245 61.8019 60.2807 -0.139209
2678 1 57.7827 59.9312 59.3087 0.397508
1871 3 58.2746 62.5725 59.5863 -0.166309
1838 1 57.8982 64.5197 64.8872 0.123557
1837 2 58.752 64.7476 64.2611 -0.242819
1839 1 58.9252 63.8675 63.5607 0.108468
2754 1 61.0952 63.1965 58.6176 0.122557
2016 1 63.5786 62.5026 58.3952 0.0890294
2118 2 63.2609 63.563 58.3986 -0.203161
1840 1 59.576 64.8701 64.9662 0.146121
2015 1 63.386 63.9113 59.4367 0.0925411
2605 1 75.7967 60.4338 64.9878 0.0765674
2622 3 14.1742 67.0798 59.5331 -0.118868
2623 3 14.4466 68.3252 59.5545 -0.135017
2556 1 13.6107 68.225 61.6397 0.113216
2555 2 14.5368 68.3707 61.1392 -0.106506
2558 1 15.0258 67.6939 61.6332 0.147244
2557 1 14.9035 69.5094 61.425 0.103317
1818 1 59.0758 65.5884 59.3758 0.130624
1852 1 55.4514 64.9109 63.6557 0.092933
1850 2 55.7146 65.8904 64.0106 -0.246091
2813 1 59.0677 70.2924 60.2056 0.16422
1846 1 57.5918 65.6863 61.3798 0.0687574
1844 2 57.4948 66.0196 62.3627 -0.0455788
1841 2 58.6059 66.1055 63.3553 -0.129992
1843 1 59.6375 66.0695 62.9137 0.123017
1847 2 56.2805 66.7647 62.7929 -0.0949675
1849 1 56.5471 67.7696 63.1247 0.0992175
1842 1 58.5478 66.9751 64.0449 0.149642
1866 1 58.223 70.1143 62.6484 0.139287
1848 1 55.6206 66.9536 61.9855 0.0600886
2810 1 56.875 69.8441 61.5602 0.0507828
1860 1 55.3739 70.3625 63.2071 0.112788
2809 2 57.6097 70.5697 61.8716 -0.0986399
2812 2 58.4884 71.0874 60.6758 -0.23632
2814 1 57.8431 71.5061 59.9093 0.0777663
1851 1 54.797 66.3217 64.4629 0.156075
1859 1 56.4168 70.9902 64.4835 0.147254
1819 1 59.3268 67.0198 58.3397 0.138842
2755 2 61.3524 65.2264 57.7813 -0.123865
1811 1 61.4913 65.7632 58.7061 0.109637
1876 3 59.9142 68.0158 60.3315 -0.186527
1875 3 60.5395 68.2333 61.3901 -0.130808
2741 2 74.8637 68.6022 57.6719 -0.090828
2742 1 74.8966 69.1069 58.6258 0.0740738
2743 1 75.7906 68.8946 57.1841 0.074372
2746 1 73.7179 66.8139 58.2589 0.0859664
2744 2 74.7259 67.074 57.8619 -0.202857
2745 1 75.484 66.6615 58.5257 0.0891363
2621 3 10.0577 77.4569 60.2547 -0.0896876
2763 1 55.3139 73.53 72.1347 0.0834397
2815 1 59.1981 71.8921 60.9587 0.127481
2807 1 56.422 72.3926 61.6286 0.0606442
2806 2 56.9251 71.8597 62.4033 -0.122441
2808 1 57.6537 72.53 62.8258 0.105421
1857 1 54.7177 72.9017 62.9669 0.0721273
1858 2 55.8432 71.295 63.5747 -0.122924
1854 2 55.0234 72.1997 63.77 -0.126358
219 1 60.8047 73.253 64.4706 0.224397
2832 3 60.1596 72.2425 63.8695 -0.227817
2109 1 69.1723 75.3691 64.116 0.0767115
2292 3 5.71578 37.7826 70.4677 -0.12151
2291 3 5.28154 38.9667 70.6565 -0.160119
2308 3 15.1358 42.1792 66.2073 -0.0905702
2307 3 16.0731 42.0958 67.0498 -0.0890087
2328 2 23.6029 40.3202 71.3324 -0.188963
2226 1 22.9817 39.7057 70.6917 0.0976824
2018 1 25.6729 39.4 71.229 0.148212
2225 1 23.826 41.2345 70.7462 0.096591
2406 3 34.4905 38.3422 69.5769 -0.150211
2321 2 38.0036 38.6182 69.7093 -0.128227
2322 1 37.1476 37.9911 69.4473 0.170379
2323 1 38.683 37.9676 70.2983 0.108453
2320 1 38.4358 40.6622 70.4009 0.0528888
2318 2 37.6234 39.9328 70.4508 -0.106916
2327 1 39.6745 39.592 68.5741 0.0727879
2324 2 38.7284 39.1343 68.3964 -0.222849
2319 1 36.7886 40.4247 69.9707 0.0991242
2325 1 38.939 38.3288 67.7139 0.179396
2326 1 38.1002 39.8714 67.8279 0.0965981
2035 1 42.0399 41.57 68.8703 0.062997
2141 1 43.6256 41.2981 68.07 0.0817027
2139 2 42.8291 40.8421 68.662 -0.11754
2137 1 41.9297 39.0308 69.5172 0.0902722
2135 2 42.6487 39.3337 68.7243 -0.198323
2136 1 43.6083 38.8244 68.9417 0.10405
2138 1 42.2386 38.9039 67.7792 0.0956494
2305 3 74.3515 42.3669 67.1372 -0.088747
2306 3 74.6972 41.6628 66.1433 -0.0887586
2625 3 31.2197 48.0896 66.1332 -0.0891285
2624 3 30.8661 49.0114 67.0392 -0.276283
2702 1 31.2537 49.8906 67.4385 0.295829
2597 1 -2.82508 57.6071 66.1082 0.0947664
2668 1 27.1545 56.881 70.7544 0.0764822
1829 1 27.9466 57.8362 67.7234 0.283738
2727 3 29.4049 56.5447 67.5186 -0.111048
2823 3 74.9623 57.7819 68.8699 -0.143814
2598 1 -2.99433 59.4008 66.0866 0.0943196
2618 3 15.1429 63.8483 65.2631 -0.144536
2573 1 11.6333 59.406 71.2919 0.0955467
2619 3 16.1135 63.3592 64.5888 -0.124883
2613 3 19.1404 62.1743 68.9823 -0.273978
2612 3 20.3738 62.4767 68.6377 -0.125822
2563 1 18.7642 61.5153 68.2274 0.296271
2669 1 26.2439 58.403 70.7718 0.0740552
2667 2 27.1678 57.9226 71.0944 -0.104217
2671 1 28.3576 59.2119 69.3258 0.111385
2670 2 28.5341 58.881 70.4239 -0.101874
2673 2 28.5973 60.0421 70.019 -0.127563
2674 1 29.4851 60.6602 69.8068 0.0967721
2728 3 28.8789 57.684 67.3989 -0.289199
2827 3 54.106 63.8999 70.1844 -0.143081
2604 1 75.8062 60.4299 66.734 0.107652
2419 1 73.4057 59.8468 69.6407 0.172664
2603 1 74.3496 59.8721 65.873 0.0845644
2822 3 75.3 58.7578 69.6002 -0.142336
2417 1 72.8296 61.3369 70.4706 0.10103
2416 2 72.7673 60.2604 70.4082 -0.143432
1656 1 75.7795 57.7708 64.9627 0.068479
2602 2 75.4658 59.8459 65.8751 -0.193945
2596 2 77.526 58.4704 66.0396 -0.136526
2599 2 76.0375 58.321 65.8967 -0.106065
2600 1 75.6046 57.7375 66.6969 0.155188
2524 1 8.94391 66.0804 68.431 0.0970731
2523 1 9.91309 67.0918 69.5768 0.0965147
2530 1 11.4294 66.0058 65.7019 0.118311
2521 2 9.94742 66.29 68.8213 -0.226216
2525 2 10.9178 66.6268 67.6763 -0.0177627
2528 2 10.9012 65.7818 66.6142 -0.158273
2529 1 10.3316 64.839 66.5553 0.0903911
2526 1 11.4813 67.5567 67.5939 0.0834646
2522 1 10.2717 65.3722 69.359 0.108404
2608 3 15.1956 69.2033 65.8471 -0.116141
2609 3 15.3322 67.9604 65.5817 -0.143206
2533 1 16.2349 64.7865 68.6857 0.126943
2535 1 16.3178 65.3429 66.2687 0.221012
2536 1 17.6289 66.5411 66.6501 0.141584
2537 1 18.0252 64.8496 66.3149 0.146831
2534 2 17.2808 65.49 66.7933 -0.270186
2531 2 17.1686 65.1202 68.2734 -0.141946
2532 1 17.9901 65.1632 68.934 0.136037
2830 3 46.5257 65.1803 71.6373 -0.156725
756 1 44.9567 66.8432 70.2699 0.0699832
859 1 44.5372 64.9245 70.7279 0.117197
2672 1 49.0007 68.5394 70.0172 0.0548605
2772 2 50.7824 67.4616 70.7068 -0.10486
2665 1 50.2311 66.488 68.8027 0.0615577
2769 2 50.8802 66.279 69.6621 -0.0874784
2774 1 51.405 68.3104 70.454 0.0584392
2766 1 52.7118 66.9686 68.674 0.113629
2771 1 50.5418 65.3463 70.1476 0.0740779
2765 2 52.4087 66.1693 69.3188 -0.265581
2768 1 52.6579 65.2495 68.8103 0.161073
2775 2 49.2795 67.9036 70.843 -0.096704
2767 1 53.0014 66.2508 70.2036 0.136623
1853 1 56.45 65.8453 64.8307 0.157533
1884 3 55.4041 69.0311 65.9637 -0.12645
1882 3 57.8278 67.0512 66.7626 -0.112977
1881 3 58.4145 65.9278 66.7352 -0.156738
1883 3 54.8759 68.5888 64.8764 -0.175133
2796 1 55.977 68.6145 70.5556 0.117171
2795 2 55.6304 67.7722 71.1614 -0.255926
2798 1 55.5714 66.8917 70.5424 0.145792
2794 1 53.3938 68.4836 71.2781 0.0334521
2635 1 43.7162 75.7655 67.6858 0.0838336
2639 2 46.1522 74.3348 68.235 -0.202633
2636 2 44.9236 73.8597 67.406 -0.00863458
2633 2 43.8876 74.7446 67.2851 -0.149302
2627 1 42.9908 74.4022 66.8308 0.0943808
2637 1 44.8999 72.8125 66.8921 0.0512816
2641 1 46.9385 74.5171 67.3457 0.080001
2642 1 45.8587 75.2475 68.7604 0.106791
2640 1 46.7256 73.5775 68.7899 0.0852803
1855 1 54.4281 72.2333 64.6889 0.104009
2833 3 60.8882 71.5149 64.6851 -0.135391
2161 1 73.4266 73.8892 70.9302 0.0287063
2112 1 68.2725 75.7526 66.7834 0.0711539
2105 2 70.4113 76.3577 65.4784 -0.141752
2113 1 68.7385 74.0888 66.9163 0.0688708
2110 1 70.1568 74.1862 64.9757 0.069311
2116 1 67.1811 73.2441 65.418 0.0939391
2115 1 66.7968 74.8373 64.6882 0.0856822
2117 1 66.2427 74.5441 66.2563 0.0810705
2114 2 67.1104 74.3149 65.5927 -0.205676
2111 2 68.4488 74.8524 66.2065 -0.0949149
2108 2 69.5918 75.139 65.0916 -0.0951887
2107 1 71.3551 76.5767 64.9359 0.0883583
2106 1 70.1342 77.0262 66.274 0.0868333
2160 1 72.8647 73.5322 70.4199 0.017217
409 3 1.01709 43.1352 76.8394 -0.158789
392 1 3.20747 40.2823 75.5224 0.0834658
391 2 3.70563 41.1865 75.248 -0.0628126
2280 1 3.34025 43.1621 76.2186 0.132453
410 3 0.563242 43.9443 75.9738 -0.173523
2262 1 7.25467 38.2318 75.1409 0.19304
2279 1 3.85705 41.8493 77.2678 0.126877
2261 2 6.95876 38.2606 74.0894 -0.144509
399 1 4.07343 42.8355 72.274 0.115339
398 1 3.63337 41.1574 71.8277 0.128569
400 1 5.32535 41.5989 72.3319 0.129418
397 2 4.24501 41.7745 72.5193 -0.254465
2258 1 5.0134 39.0973 74.6711 0.118365
2264 2 7.63544 39.5225 73.42 -0.128639
394 2 3.96365 41.4294 73.9685 0.00863927
2266 1 7.33195 40.5002 73.7986 0.103055
2275 1 6.20107 41.8797 76.1256 0.195443
2277 1 5.85052 43.3464 76.9349 0.113291
2274 2 5.50773 42.7078 76.1163 -0.277086
2278 2 4.00107 42.304 76.2981 -0.118096
2276 1 5.67132 43.3061 75.2178 0.166379
2508 3 7.2915 43.0515 73.6303 -0.184509
2507 3 8.44644 43.3915 74.1003 -0.152306
2272 1 9.63047 40.8346 72.0955 0.11431
2257 2 5.40803 38.3848 73.9222 -0.246312
2267 2 9.15852 39.2957 73.7084 -0.12064
2303 3 6.55948 39.82 76.8144 -0.171898
2265 1 7.39383 39.5981 72.3606 0.114045
2259 1 5.13246 38.7599 72.9071 0.154029
2304 3 5.90631 39.3784 77.8041 -0.112793
2268 1 9.59857 38.4497 73.1925 0.0878382
2270 2 9.77737 40.6462 73.1592 -0.255036
2269 1 9.34964 39.1424 74.745 0.131432
2273 1 9.37076 41.4976 73.7163 0.184177
2271 1 10.8728 40.6657 73.304 0.0949816
2017 2 24.8228 39.5848 71.8478 -0.141764
2329 1 22.926 40.6676 72.1335 0.0786507
2019 1 24.8721 39.1916 72.8539 0.124085
2309 3 27.6143 42.6534 72.5964 -0.106447
2310 3 28.2034 41.5458 72.751 -0.104146
2360 1 26.6155 39.6259 76.3039 0.154915
2358 2 26.1774 39.6087 77.3116 -0.238459
2359 1 25.2212 40.1014 77.302 0.0865564
2361 1 25.8736 38.5531 77.5627 0.116736
2353 1 28.9139 39.7845 77.1485 0.1186
2409 3 31.519 38.0655 75.9754 -0.152301
2316 1 37.9958 38.8409 72.3718 0.0722866
2315 2 37.2535 39.4903 71.9308 -0.108029
2317 1 36.3094 38.9359 71.9303 0.106404
2313 1 38.1208 41.4457 72.5453 0.0723679
2312 1 37.2458 40.6425 73.794 0.105685
2311 2 37.2274 40.8424 72.7327 -0.210446
2314 1 36.3416 41.4487 72.5467 0.0990943
603 1 54.8128 38.5158 77.7624 0.0942024
2485 1 54.9374 39.8913 75.6151 0.135434
2486 1 53.9592 41.22 76.3053 0.082032
2484 2 54.9622 40.7861 76.234 -0.229764
2487 1 55.6076 41.49 75.6796 0.136646
2488 2 55.5842 40.5488 77.677 -0.134948
2489 1 56.6053 40.1743 77.5809 0.167681
2506 3 58.0499 43.193 77.4612 -0.14004
2483 1 60.6796 38.3245 75.4279 0.156293
2481 1 61.9803 38.5958 76.5703 0.126839
2480 2 61.3309 37.8192 76.1542 -0.255133
864 1 53.1354 74.5404 76.0455 0.0619384
2479 1 59.7228 37.7821 77.6617 0.158555
2238 1 73.2815 40.0374 77.2646 0.0828492
2239 1 74.3233 39.1326 76.1496 0.0862739
2236 2 73.7168 39.0422 77.0545 -0.199289
2237 1 72.8378 38.425 76.8085 0.0874753
657 1 76.2303 39.7518 77.7684 0.0741654
2249 1 -1.6548 47.0465 77.1562 0.1072
2256 1 0.0308632 45.6246 74.1341 0.133501
2253 2 0.3464 46.6553 74.3619 -0.212019
2255 1 1.28846 46.614 74.9196 0.0940086
2247 2 -0.770962 46.7204 76.6071 -0.141418
2248 1 -0.880705 45.6391 76.5074 0.137203
2246 1 1.42673 47.015 76.6637 0.055619
2244 2 0.562336 47.154 77.3163 -0.0699342
2455 1 0.570761 48.2145 77.5838 0.095302
2250 2 -0.733654 47.4412 75.2049 -0.0786594
2254 1 0.650712 47.1269 73.4088 0.0760745
2251 1 -0.482855 48.4899 75.2988 0.0656119
2462 1 -1.71602 47.4129 74.7152 0.0583033
2539 1 54.2173 50.4623 71.3777 0.0465022
710 1 59.3433 44.1616 78.2763 0.406915
2570 1 77.2682 50.8642 76.7789 0.130184
2566 1 -2.80136 53.3908 76.4484 0.0656607
718 3 12.8807 54.5925 76.0111 -0.0963772
719 3 12.6208 54.3726 77.2219 -0.0888252
2666 1 27.0243 57.1601 73.2378 0.0803919
2501 3 56.7752 38.0124 75.9105 -0.167355
2569 1 76.055 51.8994 75.9833 0.0962279
2786 2 73.559 55.6191 76.1663 -0.171387
2777 1 76.9197 53.9264 77.4805 0.10262
2565 2 77.5796 53.0596 77.2809 -0.112767
2788 1 74.1679 54.9275 75.6601 0.111485
2787 1 73.4141 55.514 77.2346 0.192439
2568 2 76.6551 51.7561 76.9021 -0.243559
2782 2 72.8459 56.7353 75.418 -0.23915
2784 1 72.0343 56.336 74.7782 0.143488
2834 3 5.79076 61.9939 72.7555 -0.093021
2835 3 7.00521 62.1901 72.4314 -0.132337
2577 1 9.35242 60.2577 72.2309 0.105152
2578 1 9.35409 58.8015 73.2183 0.0816604
2584 1 9.47002 61.7744 74.0323 0.115202
2583 1 9.43477 60.4736 75.2136 0.0836276
2575 1 10.206 58.4835 70.7839 0.0913622
2576 2 10.0181 59.5316 72.7031 -0.110512
2572 2 10.8266 58.7586 71.6198 -0.221375
724 3 13.6987 63.4186 72.7484 -0.112233
2574 1 11.3182 57.8507 71.9695 0.0963319
725 3 13.4872 62.6355 73.6702 -0.144787
2579 2 10.9973 60.2996 73.681 -0.146103
2580 1 11.641 59.6151 74.2287 0.0938291
2581 1 11.6612 60.9045 73.0659 0.131885
2582 2 10.106 61.1481 74.6491 -0.104944
2586 1 10.7244 63.0882 75.4679 0.123901
2585 2 10.9069 62.0388 75.6696 -0.254629
2588 1 11.9747 61.8988 75.5763 0.152154
2587 1 10.5893 61.8327 76.6577 0.0956672
2560 1 27.8494 58.794 73.0742 0.0941944
2664 2 27.3722 57.9623 72.5478 -0.131293
2567 1 29.4964 58.3566 70.5586 0.105377
2803 2 51.9769 63.4411 74.119 -0.110865
2805 1 51.9666 62.3336 74.0596 0.0886558
2802 1 53.0595 63.8384 76.1346 0.0907275
2799 2 52.0707 63.9617 75.7138 -0.222332
2801 1 51.3851 63.4315 76.3706 0.0862626
919 2 50.3932 63.0988 72.8922 -0.149364
920 1 49.5763 62.4984 73.2434 0.0956584
2811 1 50.6007 62.9626 71.8446 0.114086
916 2 50.7296 64.216 73.5627 -0.0838958
2804 1 52.8806 63.7835 73.6192 0.117621
2826 3 53.646 63.7979 71.3567 -0.168941
2518 3 69.6941 58.4846 75.697 -0.110402
2517 3 70.678 59.2228 75.3451 -0.126854
2783 1 73.54 57.2708 74.7304 0.115165
2785 1 72.4188 57.467 76.1258 0.16607
2651 1 14.1827 70.2865 77.3139 0.0918846
656 1 22.7668 68.0471 71.9837 0.324968
2606 3 22.3456 67.3523 72.5665 -0.332174
2711 3 24.2035 69.8323 76.7735 -0.145748
2712 3 23.1591 70.7547 76.6669 -0.272974
2696 1 26.8029 69.4246 77.8796 0.10649
2694 2 27.2383 68.9668 76.9813 -0.215083
2697 1 26.5012 68.2416 76.6102 0.130871
2700 1 26.6969 70.4705 75.5488 0.134562
2695 1 28.1157 68.3746 77.2872 0.0812572
2698 2 27.6207 70.0423 75.8978 -0.116643
2699 1 28.0964 69.5654 75.039 0.069214
811 2 28.4923 71.1449 76.6058 -0.103307
813 1 29.1982 70.6373 77.2254 0.0684235
2831 3 45.8106 65.9272 72.3813 -0.149949
858 2 44.6969 65.9889 71.1594 -0.077762
755 1 43.8428 66.2411 71.7448 0.104
2800 1 51.8422 65.0361 75.7901 0.107899
2776 1 48.6209 67.0225 70.7589 0.102563
2773 1 51.1489 67.1084 71.7073 0.0680226
2779 1 48.0224 68.9709 72.3701 0.122484
2780 1 49.3941 68.0824 73.091 0.162924
2778 2 49.0912 68.6733 72.1988 -0.239356
2781 1 49.723 69.589 72.2495 0.116595
917 1 50.0213 64.5423 74.3223 0.087173
2816 3 51.9139 68.428 74.7205 -0.171719
918 1 51.004 65.081 72.9798 0.0668444
2817 3 50.8806 69.1814 74.7192 -0.15499
2790 1 53.3255 67.2835 73.4909 0.150931
2797 1 56.3749 67.556 71.9381 0.107816
2793 1 54.415 69.1199 72.5339 0.0523598
2792 2 54.2309 68.1888 71.9336 -0.0304247
2791 1 54.2309 66.2015 72.3797 0.122309
2789 2 53.9388 67.2087 72.6343 -0.20566
2204 3 3.09569 77.8311 75.1648 -0.0914371
2427 1 22.5946 71.1528 77.379 0.298957
829 3 23.5587 72.7069 74.7578 -0.0964206
2654 1 25.2533 74.5864 77.2563 0.11101
830 3 22.9453 73.7544 74.3479 -0.094682
763 2 24.6047 74.2559 78.0454 -0.125505
2407 3 35.0201 37.7465 68.5841 -0.139987
812 1 27.8915 71.8044 77.2426 0.0610419
819 1 29.3713 73.7614 76.7674 0.082105
817 2 30.0518 73.1054 76.2407 -0.207956
815 1 28.5069 72.4484 74.8047 0.0780178
814 2 29.2276 71.9924 75.4865 -0.0997031
2706 1 29.9065 71.3665 74.9078 0.0647264
818 1 30.6577 73.7165 75.5238 0.0907481
820 1 30.7442 72.6528 76.9417 0.0891729
2717 3 37.7685 77.1024 76.3207 -0.0992817
2718 3 38.6155 77.2196 77.296 -0.156801
2680 1 39.9725 75.6799 77.523 0.1843
2679 1 41.7862 76.0431 76.8496 0.128736
2677 2 41.0631 75.5247 77.5341 -0.15105
2681 2 41.6841 74.9268 76.7034 -0.0825304
2683 1 41.2396 74.4839 75.8091 0.128486
2723 3 44.1174 73.6802 74.8667 -0.119854
2724 3 44.0817 73.8438 76.1341 -0.135852
2693 1 44.201 76.2446 76.3875 0.209544
2690 2 44.1822 77.2901 76.5388 -0.331836
2691 1 44.1658 77.6921 77.5401 0.136284
2692 1 44.0704 77.9598 75.6966 0.136916
228 2 52.8116 72.4569 76.5826 -0.231894
229 1 52.4186 71.4959 76.1805 0.141986
863 1 51.7565 73.8427 75.2157 0.0711952
870 1 52.584 74.5389 73.0477 0.0672968
862 2 52.78 73.6435 75.5363 -0.0887089
126 1 52.2208 72.722 77.4614 0.100042
2759 1 54.1039 75.237 73.5196 0.0717733
2756 1 54.6957 72.9459 74.6457 0.0668624
125 1 53.8261 72.2726 76.9155 0.0972811
2761 2 54.2816 73.7244 71.9402 -0.19031
237 1 53.2561 72.2425 73.9216 0.0787206
868 2 53.6315 74.3248 73.2328 -0.0982517
